iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
OILSHALE;COMMPUB;sesofos;fesob;tdfossob;1;
OILSHALE;DISTLOSS;sesofos;feso;d_fesofos;-1;
OILSHALE;EBLASTFUR;sesofos;fesoi;tdfossoi;-1;
OILSHALE;FISHING;sesofos;fesoi;tdfossoi;1;
OILSHALE;NONENUSE;sesofos;fesoi;tdfossoi;1;
OILSHALE;ONONSPEC;sesofos;fesob;tdfossob;1;
OILSHALE;RAIL;sesofos;fesoi;tdfossoi;1;
OILSHALE;RESIDENT;sesofos;fesob;tdfossob;1;
OILSHALE;TBLASTFUR;sesofos;fesoi;tdfossoi;-1;
OILSHALE;TOTIND;sesofos;fesoi;tdfossoi;1;
ONONSPEC;AGRICULT;seliqfos;fehoi;tdfoshoi;1;
ONONSPEC;AUTOELEC;peoil;seel;dot;-1;
ONONSPEC;AVBUNK;seliqfos;fedie;tdfosdie;-1;
ONONSPEC;AVBUNK;peoil;seliqfos;refliq;-1;
ONONSPEC;COMMPUB;seliqfos;fehob;tdfoshob;1;
ONONSPEC;DISTLOSS;peoil;seliqfos;refliq;-1;
ONONSPEC;DISTLOSS;seliqfos;fehoi;tdfoshoi;-1;
ONONSPEC;DOMESAIR;seliqfos;fedie;tdfosdie;1;
ONONSPEC;DOMESNAV;seliqfos;fedie;tdfosdie;1;
ONONSPEC;EBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
ONONSPEC;ECOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
ONONSPEC;EMINES;peoil;pecoal;d_oil2coal;-1;
ONONSPEC;EOILGASEX;peoil;peog;d_oil2og;-1;
ONONSPEC;EPOWERPLT;peoil;seel;dot;-1;
ONONSPEC;FISHING;seliqfos;fehoi;tdfoshoi;1;
ONONSPEC;MAINELEC;peoil;seel;dot;-1;
ONONSPEC;MARBUNK;peoil;seliqfos;refliq;-1;
ONONSPEC;MARBUNK;seliqfos;fedie;tdfosdie;-1;
ONONSPEC;NONENUSE;seliqfos;fehoi;tdfoshoi;1;
ONONSPEC;ONONSPEC;seliqfos;fehob;tdfoshob;1;
ONONSPEC;PIPELINE;seliqfos;fedie;tdfosdie;1;
ONONSPEC;RAIL;seliqfos;fedie;tdfosdie;1;
ONONSPEC;RESIDENT;seliqfos;fehob;tdfoshob;1;
ONONSPEC;ROAD;seliqfos;fepet;tdfospet;1;
ONONSPEC;TBLASTFUR;peoil;seliqfos;refliq;-1;
ONONSPEC;TBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
ONONSPEC;TCOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
ONONSPEC;TCOKEOVS;peoil;seliqfos;refliq;-1;
ONONSPEC;TFC;peoil;seliqfos;refliq;1;
ONONSPEC;TGASWKS;seliqfos;fehoi;tdfoshoi;-1;
ONONSPEC;TOTENGY;peoil;seliqfos;refliq;-1;
ONONSPEC;TOTIND;seliqfos;fehoi;tdfoshoi;1;
ONONSPEC;TRNONSPE;seliqfos;fedie;tdfosdie;1;
OTHKERO;AGRICULT;seliqfos;fehoi;tdfoshoi;1;
OTHKERO;AUTOELEC;peoil;seel;dot;-1;
OTHKERO;AVBUNK;seliqfos;fedie;tdfosdie;-1;
OTHKERO;AVBUNK;peoil;seliqfos;refliq;-1;
OTHKERO;COMMPUB;seliqfos;fehob;tdfoshob;1;
OTHKERO;DISTLOSS;peoil;seliqfos;refliq;-1;
OTHKERO;DOMESAIR;seliqfos;fedie;tdfosdie;1;
OTHKERO;DOMESNAV;seliqfos;fedie;tdfosdie;1;
OTHKERO;EBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
OTHKERO;ECOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
OTHKERO;EMINES;peoil;pecoal;d_oil2coal;-1;
OTHKERO;EOILGASEX;peoil;peog;d_oil2og;-1;
OTHKERO;EPOWERPLT;peoil;seel;dot;-1;
OTHKERO;FISHING;seliqfos;fehoi;tdfoshoi;1;
OTHKERO;MAINELEC;peoil;seel;dot;-1;
OTHKERO;MARBUNK;peoil;seliqfos;refliq;-1;
OTHKERO;MARBUNK;seliqfos;fedie;tdfosdie;-1;
OTHKERO;NONENUSE;seliqfos;fehoi;tdfoshoi;1;
OTHKERO;ONONSPEC;seliqfos;fehob;tdfoshob;1;
OTHKERO;PIPELINE;seliqfos;fedie;tdfosdie;1;
OTHKERO;RAIL;seliqfos;fedie;tdfosdie;1;
OTHKERO;RESIDENT;seliqfos;fehob;tdfoshob;1;
OTHKERO;ROAD;seliqfos;fedie;tdfosdie;1;
OTHKERO;TBLASTFUR;peoil;seliqfos;refliq;-1;
OTHKERO;TBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
OTHKERO;TCOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
OTHKERO;TCOKEOVS;peoil;seliqfos;refliq;-1;
OTHKERO;TFC;peoil;seliqfos;refliq;1;
OTHKERO;TGASWKS;seliqfos;fehoi;tdfoshoi;-1;
OTHKERO;TOTENGY;peoil;seliqfos;refliq;-1;
OTHKERO;TOTIND;seliqfos;fehoi;tdfoshoi;1;
OTHKERO;TRNONSPE;seliqfos;fedie;tdfosdie;1;
OVENCOKE;AGRICULT;sesofos;fesoi;tdfossoi;1;
OVENCOKE;AUTOCHP;pecoal;seel;coalchp;-1;
OVENCOKE;AUTOCHP;pecoal;sehe;coalchp;-1;
OVENCOKE;AUTOELEC;pecoal;seel;pc;-1;
OVENCOKE;AUTOHEAT;pecoal;sehe;coalhp;-1;
OVENCOKE;COMMPUB;sesofos;fesob;tdfossob;1;
OVENCOKE;DISTLOSS;sesofos;feso;d_fesofos;-1;
OVENCOKE;DISTLOSS;pecoal;sesofos;coaltr;-1;
OVENCOKE;EBLASTFUR;sesofos;fesoi;tdfossoi;-1;
OVENCOKE;ECOKEOVS;pecoal;sesofos;coaltr;-1;
OVENCOKE;EMINES;pecoal;sesofos;d_coal2coal;-1;
OVENCOKE;EPOWERPLT;pecoal;seel;d_coal2elec;-1;
OVENCOKE;FISHING;sesofos;fesoi;tdfossoi;1;
OVENCOKE;MAINCHP;pecoal;seel;coalchp;-1;
OVENCOKE;MAINCHP;pecoal;sehe;coalchp;-1;
OVENCOKE;MAINELEC;pecoal;seel;pc;-1;
OVENCOKE;MAINHEAT;pecoal;sehe;coalhp;-1;
OVENCOKE;NONENUSE;sesofos;fesoi;tdfossoi;1;
OVENCOKE;ONONSPEC;sesofos;fesob;tdfossob;1;
OVENCOKE;RAIL;sesofos;fesoi;tdfossoi;1;
OVENCOKE;RESIDENT;sesofos;fesob;tdfossob;1;
OVENCOKE;TBLASTFUR;sesofos;fesoi;tdfossoi;-1;
OVENCOKE;TFC;pecoal;sesofos;coaltr;1;
OVENCOKE;TOTIND;sesofos;fesoi;tdfossoi;1;
PARWAX;AGRICULT;seliqfos;fehoi;tdfoshoi;1;
PARWAX;AUTOELEC;peoil;seel;dot;-1;
PARWAX;AVBUNK;seliqfos;fedie;tdfosdie;-1;
PARWAX;AVBUNK;peoil;seliqfos;refliq;-1;
PARWAX;COMMPUB;seliqfos;fehob;tdfoshob;1;
PARWAX;DISTLOSS;peoil;seliqfos;refliq;-1;
PARWAX;DOMESAIR;seliqfos;fedie;tdfosdie;1;
PARWAX;DOMESNAV;seliqfos;fedie;tdfosdie;1;
PARWAX;EBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
PARWAX;ECOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
PARWAX;EMINES;peoil;pecoal;d_oil2coal;-1;
PARWAX;EOILGASEX;peoil;peog;d_oil2og;-1;
PARWAX;EPOWERPLT;peoil;seel;dot;-1;
PARWAX;FISHING;seliqfos;fehoi;tdfoshoi;1;
PARWAX;MAINELEC;peoil;seel;dot;-1;
PARWAX;MARBUNK;peoil;seliqfos;refliq;-1;
PARWAX;MARBUNK;seliqfos;fedie;tdfosdie;-1;
PARWAX;NONENUSE;seliqfos;fehoi;tdfoshoi;1;
PARWAX;ONONSPEC;seliqfos;fehob;tdfoshob;1;
PARWAX;PIPELINE;seliqfos;fedie;tdfosdie;1;
PARWAX;RAIL;seliqfos;fedie;tdfosdie;1;
PARWAX;RESIDENT;seliqfos;fehob;tdfoshob;1;
PARWAX;ROAD;seliqfos;fepet;tdfospet;1;
PARWAX;TBLASTFUR;peoil;seliqfos;refliq;-1;
PARWAX;TBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
PARWAX;TCOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
PARWAX;TCOKEOVS;peoil;seliqfos;refliq;-1;
PARWAX;TFC;peoil;seliqfos;refliq;1;
PARWAX;TGASWKS;seliqfos;fehoi;tdfoshoi;-1;
PARWAX;TOTENGY;peoil;seliqfos;refliq;-1;
PARWAX;TOTIND;seliqfos;fehoi;tdfoshoi;1;
PARWAX;TRNONSPE;seliqfos;fedie;tdfosdie;1;
PATFUEL;AGRICULT;sesofos;fesoi;tdfossoi;1;
PATFUEL;AUTOCHP;pecoal;seel;coalchp;-1;
PATFUEL;AUTOCHP;pecoal;sehe;coalchp;-1;
PATFUEL;AUTOELEC;pecoal;seel;pc;-1;
PATFUEL;AUTOHEAT;pecoal;sehe;coalhp;-1;
PATFUEL;COMMPUB;sesofos;fesob;tdfossob;1;
PATFUEL;DISTLOSS;pecoal;sesofos;coaltr;-1;
PATFUEL;DISTLOSS;sesofos;feso;d_fesofos;-1;
PATFUEL;EBLASTFUR;sesofos;fesoi;tdfossoi;-1;
PATFUEL;ECOKEOVS;pecoal;sesofos;coaltr;-1;
PATFUEL;EMINES;pecoal;sesofos;d_coal2coal;-1;
PATFUEL;EPOWERPLT;pecoal;seel;d_coal2elec;-1;
PATFUEL;FISHING;sesofos;fesoi;tdfossoi;1;
PATFUEL;MAINCHP;pecoal;seel;coalchp;-1;
PATFUEL;MAINCHP;pecoal;sehe;coalchp;-1;
PATFUEL;MAINELEC;pecoal;sesofos;coaltr;1;
PATFUEL;MAINELEC;pecoal;seel;pc;-1;
PATFUEL;MAINHEAT;pecoal;sehe;coalhp;-1;
PATFUEL;NONENUSE;sesofos;fesoi;tdfossoi;1;
PATFUEL;ONONSPEC;sesofos;fesob;tdfossob;1;
PATFUEL;RAIL;sesofos;fesoi;tdfossoi;1;
PATFUEL;RESIDENT;sesofos;fesob;tdfossob;1;
PATFUEL;TBLASTFUR;sesofos;fesoi;tdfossoi;-1;
PATFUEL;TCOKEOVS;pecoal;sesofos;coaltr;-1;
PATFUEL;TFC;pecoal;sesofos;coaltr;1;
PATFUEL;TOTIND;sesofos;fesoi;tdfossoi;1;
PEAT;AGRICULT;sesofos;fesoi;tdfossoi;1;
PEAT;AUTOCHP;pecoal;seel;coalchp;-1;
PEAT;AUTOCHP;pecoal;sehe;coalchp;-1;
PEAT;AUTOELEC;pecoal;seel;pc;-1;
PEAT;AUTOHEAT;pecoal;sehe;coalhp;-1;
PEAT;COMMPUB;sesofos;fesob;tdfossob;1;
PEAT;DISTLOSS;sesofos;feso;d_fesofos;-1;
PEAT;DISTLOSS;pecoal;sesofos;coaltr;-1;
PEAT;EBLASTFUR;sesofos;fesoi;tdfossoi;-1;
PEAT;ECOKEOVS;pecoal;sesofos;coaltr;-1;
PEAT;EMINES;pecoal;sesofos;d_coal2coal;-1;
PEAT;EPOWERPLT;pecoal;seel;d_coal2elec;-1;
PEAT;FISHING;sesofos;fesoi;tdfossoi;1;
PEAT;MAINCHP;pecoal;seel;coalchp;-1;
PEAT;MAINCHP;pecoal;sehe;coalchp;-1;
PEAT;MAINELEC;pecoal;seel;pc;-1;
PEAT;MAINHEAT;pecoal;sehe;coalhp;-1;
PEAT;NONENUSE;sesofos;fesoi;tdfossoi;1;
PEAT;ONONSPEC;sesofos;fesob;tdfossob;1;
PEAT;RAIL;sesofos;fesoi;tdfossoi;1;
PEAT;RESIDENT;sesofos;fesob;tdfossob;1;
PEAT;TBLASTFUR;sesofos;fesoi;tdfossoi;-1;
PEAT;TFC;pecoal;sesofos;coaltr;1;
PEAT;TOTIND;sesofos;fesoi;tdfossoi;1;
PEATPROD;AGRICULT;sesofos;fesoi;tdfossoi;1;
PEATPROD;AUTOCHP;pecoal;seel;coalchp;-1;
PEATPROD;AUTOCHP;pecoal;sehe;coalchp;-1;
PEATPROD;AUTOELEC;pecoal;seel;pc;-1;
PEATPROD;AUTOHEAT;pecoal;sehe;coalhp;-1;
PEATPROD;COMMPUB;sesofos;fesob;tdfossob;1;
PEATPROD;DISTLOSS;sesofos;feso;d_fesofos;-1;
PEATPROD;DISTLOSS;pecoal;sesofos;coaltr;-1;
PEATPROD;EBLASTFUR;sesofos;fesoi;tdfossoi;-1;
PEATPROD;EMINES;pecoal;sesofos;d_coal2coal;-1;
PEATPROD;EPOWERPLT;pecoal;seel;d_coal2elec;-1;
PEATPROD;FISHING;sesofos;fesoi;tdfossoi;1;
PEATPROD;MAINCHP;pecoal;seel;coalchp;-1;
PEATPROD;MAINCHP;pecoal;sehe;coalchp;-1;
PEATPROD;MAINELEC;pecoal;seel;pc;-1;
PEATPROD;MAINHEAT;pecoal;sehe;coalhp;-1;
PEATPROD;NONENUSE;sesofos;fesoi;tdfossoi;1;
PEATPROD;ONONSPEC;sesofos;fesob;tdfossob;1;
PEATPROD;RAIL;sesofos;fesoi;tdfossoi;1;
PEATPROD;RESIDENT;sesofos;fesob;tdfossob;1;
PEATPROD;TBLASTFUR;sesofos;fesoi;tdfossoi;-1;
PEATPROD;TFC;pecoal;sesofos;coaltr;1;
PEATPROD;TOTIND;sesofos;fesoi;tdfossoi;1;
PETCOKE;AGRICULT;sesofos;fesoi;tdfossoi;1;
PETCOKE;AUTOELEC;peoil;seel;dot;-1;
PETCOKE;AVBUNK;peoil;seliqfos;refliq;-1;
PETCOKE;COMMPUB;sesofos;fesob;tdfossob;1;
PETCOKE;DISTLOSS;peoil;seliqfos;refliq;-1;
PETCOKE;DISTLOSS;sesofos;feso;d_fesofos;-1;
PETCOKE;EBLASTFUR;sesofos;fesoi;tdfossoi;-1;
PETCOKE;EMINES;peoil;pecoal;d_oil2coal;-1;
PETCOKE;EOILGASEX;peoil;peog;d_oil2og;-1;
PETCOKE;EPOWERPLT;peoil;seel;dot;-1;
PETCOKE;FISHING;sesofos;fesoi;tdfossoi;1;
PETCOKE;MAINELEC;peoil;seel;dot;-1;
PETCOKE;MARBUNK;peoil;seliqfos;refliq;-1;
PETCOKE;NONENUSE;sesofos;fesoi;tdfossoi;1;
PETCOKE;ONONSPEC;sesofos;fesob;tdfossob;1;
PETCOKE;RAIL;sesofos;fesoi;tdfossoi;1;
PETCOKE;RESIDENT;sesofos;fesob;tdfossob;1;
PETCOKE;TBLASTFUR;peoil;seliqfos;refliq;-1;
PETCOKE;TBLASTFUR;sesofos;fesoi;tdfossoi;-1;
PETCOKE;TCOKEOVS;peoil;seliqfos;refliq;-1;
PETCOKE;TFC;peoil;seliqfos;refliq;1;
PETCOKE;TOTENGY;peoil;seliqfos;refliq;-1;
PETCOKE;TOTIND;sesofos;fesoi;tdfossoi;1;
PRIMSBIO;AGRICULT;sesobio;fesoi;tdbiosoi;1;
PRIMSBIO;AUTOCHP;pebiolc;seel;biochp;-1;
PRIMSBIO;AUTOCHP;pebiolc;sehe;biochp;-1;
PRIMSBIO;AUTOELEC;pebiolc;seel;bioigcc;-1;
PRIMSBIO;AUTOHEAT;pebiolc;sehe;biohp;-1;
PRIMSBIO;COMMPUB;sesobio;fesob;tdbiosob;1;
PRIMSBIO;DISTLOSS;sesobio;feso;d_fesobio;-1;
PRIMSBIO;DISTLOSS;pebiolc;sesobio;biotr;-1;
PRIMSBIO;EBLASTFUR;sesobio;fesoi;tdbiosoi;-1;
PRIMSBIO;ENONSPEC;pebiolc;sesobio;biotr;-1;
PRIMSBIO;EPOWERPLT;pebiolc;seel;d_bio2elec;-1;
PRIMSBIO;FISHING;sesobio;fesoi;tdbiosoi;1;
PRIMSBIO;MAINCHP;pebiolc;seel;biochp;-1;
PRIMSBIO;MAINCHP;pebiolc;sehe;biochp;-1;
PRIMSBIO;MAINELEC;pebiolc;seel;bioigcc;-1;
PRIMSBIO;MAINHEAT;pebiolc;sehe;biohp;-1;
PRIMSBIO;NONENUSE;sesobio;fesoi;tdbiosoi;1;
PRIMSBIO;ONONSPEC;sesobio;fesob;tdbiosob;1;
PRIMSBIO;RAIL;sesobio;fesoi;tdbiosoi;1;
PRIMSBIO;RESIDENT;sesobio;fesob;tdbiosob;1;
PRIMSBIO;TBLASTFUR;sesobio;fesoi;tdbiosoi;-1;
PRIMSBIO;TCHARCOAL;pebiolc;sesobio;biotr;-1;
PRIMSBIO;TFC;pebiolc;sesobio;biotr;1;
PRIMSBIO;TOTIND;sesobio;fesoi;tdbiosoi;1;
REFFEEDS;AGRICULT;seliqfos;fehoi;tdfoshoi;1;
REFFEEDS;AUTOELEC;peoil;seel;dot;-1;
REFFEEDS;AVBUNK;seliqfos;fedie;tdfosdie;-1;
REFFEEDS;AVBUNK;peoil;seliqfos;refliq;-1;
REFFEEDS;COMMPUB;seliqfos;fehob;tdfoshob;1;
REFFEEDS;DISTLOSS;peoil;seliqfos;refliq;-1;
REFFEEDS;DOMESAIR;seliqfos;fedie;tdfosdie;1;
REFFEEDS;DOMESNAV;seliqfos;fedie;tdfosdie;1;
REFFEEDS;EBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
REFFEEDS;ECOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
REFFEEDS;EMINES;peoil;pecoal;d_oil2coal;-1;
REFFEEDS;EOILGASEX;peoil;peog;d_oil2og;-1;
REFFEEDS;EPOWERPLT;peoil;seel;dot;-1;
REFFEEDS;FISHING;seliqfos;fehoi;tdfoshoi;1;
REFFEEDS;MAINELEC;peoil;seel;dot;-1;
REFFEEDS;MARBUNK;peoil;seliqfos;refliq;-1;
REFFEEDS;MARBUNK;seliqfos;fedie;tdfosdie;-1;
REFFEEDS;NONENUSE;seliqfos;fehoi;tdfoshoi;1;
REFFEEDS;ONONSPEC;seliqfos;fehob;tdfoshob;1;
REFFEEDS;PIPELINE;seliqfos;fedie;tdfosdie;1;
REFFEEDS;RAIL;seliqfos;fedie;tdfosdie;1;
REFFEEDS;RESIDENT;seliqfos;fehob;tdfoshob;1;
REFFEEDS;ROAD;seliqfos;fedie;tdfosdie;1;
REFFEEDS;TBLASTFUR;peoil;seliqfos;refliq;-1;
REFFEEDS;TBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
REFFEEDS;TCOKEOVS;peoil;seliqfos;refliq;-1;
REFFEEDS;TCOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
REFFEEDS;TFC;peoil;seliqfos;refliq;1;
REFFEEDS;TGASWKS;seliqfos;fehoi;tdfoshoi;-1;
REFFEEDS;TOTENGY;peoil;seliqfos;refliq;-1;
REFFEEDS;TOTIND;seliqfos;fehoi;tdfoshoi;1;
REFFEEDS;TRNONSPE;seliqfos;fedie;tdfosdie;1;
REFINGAS;AGRICULT;seliqfos;fehoi;tdfoshoi;1;
REFINGAS;AUTOELEC;peoil;seel;dot;-1;
REFINGAS;AVBUNK;seliqfos;fedie;tdfosdie;-1;
REFINGAS;AVBUNK;peoil;seliqfos;refliq;-1;
REFINGAS;COMMPUB;seliqfos;fehob;tdfoshob;1;
REFINGAS;DISTLOSS;peoil;seliqfos;refliq;-1;
REFINGAS;DOMESAIR;seliqfos;fedie;tdfosdie;1;
REFINGAS;DOMESNAV;seliqfos;fedie;tdfosdie;1;
REFINGAS;EBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
REFINGAS;ECOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
REFINGAS;EMINES;peoil;pecoal;d_oil2coal;-1;
REFINGAS;EOILGASEX;peoil;peog;d_oil2og;-1;
REFINGAS;EPOWERPLT;peoil;seel;dot;-1;
REFINGAS;FISHING;seliqfos;fehoi;tdfoshoi;1;
REFINGAS;MAINELEC;peoil;seel;dot;-1;
REFINGAS;MARBUNK;peoil;seliqfos;refliq;-1;
REFINGAS;MARBUNK;seliqfos;fedie;tdfosdie;-1;
REFINGAS;NONENUSE;seliqfos;fehoi;tdfoshoi;1;
REFINGAS;ONONSPEC;seliqfos;fehob;tdfoshob;1;
REFINGAS;PIPELINE;seliqfos;fedie;tdfosdie;1;
REFINGAS;RAIL;seliqfos;fedie;tdfosdie;1;
REFINGAS;RESIDENT;seliqfos;fehob;tdfoshob;1;
REFINGAS;ROAD;seliqfos;fedie;tdfosdie;1;
REFINGAS;TBLASTFUR;peoil;seliqfos;refliq;-1;
REFINGAS;TBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
REFINGAS;TCOKEOVS;peoil;seliqfos;refliq;-1;
REFINGAS;TCOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
REFINGAS;TFC;peoil;seliqfos;refliq;1;
REFINGAS;TGASWKS;seliqfos;fehoi;tdfoshoi;-1;
REFINGAS;TOTENGY;peoil;seliqfos;refliq;-1;
REFINGAS;TOTIND;seliqfos;fehoi;tdfoshoi;1;
REFINGAS;TRNONSPE;seliqfos;fedie;tdfosdie;1;
RENEWNS;AGRICULT;sesobio;fesoi;tdbiosoi;1;
RENEWNS;COMMPUB;sesobio;fesob;tdbiosob;1;
RENEWNS;DISTLOSS;sesobio;feso;d_fesobio;-1;
RENEWNS;DISTLOSS;pebiolc;sesobio;biotr;-1;
RENEWNS;EBLASTFUR;sesobio;fesoi;tdbiosoi;-1;
RENEWNS;ENONSPEC;pebiolc;sesobio;biotr;-1;
RENEWNS;FISHING;sesobio;fesoi;tdbiosoi;1;
RENEWNS;NONENUSE;sesobio;fesoi;tdbiosoi;1;
RENEWNS;ONONSPEC;sesobio;fesob;tdbiosob;1;
RENEWNS;RAIL;sesobio;fesoi;tdbiosoi;1;
RENEWNS;RESIDENT;sesobio;fesob;tdbiosob;1;
RENEWNS;TBLASTFUR;sesobio;fesoi;tdbiosoi;-1;
RENEWNS;TFC;pebiolc;sesobio;biotr;1;
RENEWNS;TOTIND;sesobio;fesoi;tdbiosoi;1;
RESFUEL;AGRICULT;seliqfos;fehoi;tdfoshoi;1;
RESFUEL;AUTOELEC;peoil;seel;dot;-1;
RESFUEL;AVBUNK;seliqfos;fedie;tdfosdie;-1;
RESFUEL;AVBUNK;peoil;seliqfos;refliq;-1;
RESFUEL;COMMPUB;seliqfos;fehob;tdfoshob;1;
RESFUEL;DISTLOSS;seliqfos;fedie;tdfosdie;1;
RESFUEL;DISTLOSS;peoil;seliqfos;refliq;-1;
RESFUEL;DOMESAIR;seliqfos;fedie;tdfosdie;1;
RESFUEL;DOMESNAV;seliqfos;fedie;tdfosdie;1;
RESFUEL;EBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
RESFUEL;ECOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
RESFUEL;EMINES;peoil;pecoal;d_oil2coal;-1;
RESFUEL;EOILGASEX;peoil;peog;d_oil2og;-1;
RESFUEL;EPOWERPLT;peoil;seel;dot;-1;
RESFUEL;FISHING;seliqfos;fehoi;tdfoshoi;1;
RESFUEL;MAINELEC;peoil;seel;dot;-1;
RESFUEL;MARBUNK;peoil;seliqfos;refliq;-1;
RESFUEL;MARBUNK;seliqfos;fedie;tdfosdie;-1;
RESFUEL;NONENUSE;seliqfos;fehoi;tdfoshoi;1;
RESFUEL;ONONSPEC;seliqfos;fehob;tdfoshob;1;
RESFUEL;PIPELINE;seliqfos;fedie;tdfosdie;1;
RESFUEL;RAIL;seliqfos;fedie;tdfosdie;1;
RESFUEL;RESIDENT;seliqfos;fehob;tdfoshob;1;
RESFUEL;ROAD;seliqfos;fedie;tdfosdie;1;
RESFUEL;TBLASTFUR;peoil;seliqfos;refliq;-1;
RESFUEL;TBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
RESFUEL;TCOKEOVS;peoil;seliqfos;refliq;-1;
RESFUEL;TCOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
RESFUEL;TFC;peoil;seliqfos;refliq;1;
RESFUEL;TGASWKS;seliqfos;fehoi;tdfoshoi;-1;
RESFUEL;TOTENGY;peoil;seliqfos;refliq;-1;
RESFUEL;TOTIND;seliqfos;fehoi;tdfoshoi;1;
RESFUEL;TRNONSPE;seliqfos;fedie;tdfosdie;1;
SOLARPV;TOTTRANF;pesol;seel;spv;-1;
SUBCOAL;AGRICULT;sesofos;fesoi;tdfossoi;1;
SUBCOAL;AUTOCHP;pecoal;seel;coalchp;-1;
SUBCOAL;AUTOCHP;pecoal;sehe;coalchp;-1;
SUBCOAL;AUTOELEC;pecoal;seel;pc;-1;
SUBCOAL;AUTOHEAT;pecoal;sehe;coalhp;-1;
SUBCOAL;COMMPUB;sesofos;fesob;tdfossob;1;
SUBCOAL;DISTLOSS;sesofos;feso;d_fesofos;-1;
SUBCOAL;DISTLOSS;pecoal;sesofos;coaltr;-1;
SUBCOAL;EBLASTFUR;sesofos;fesoi;tdfossoi;-1;
SUBCOAL;ECOKEOVS;pecoal;sesofos;coaltr;-1;
SUBCOAL;EMINES;pecoal;sesofos;d_coal2coal;-1;
SUBCOAL;EPOWERPLT;pecoal;seel;d_coal2elec;-1;
SUBCOAL;FISHING;sesofos;fesoi;tdfossoi;1;
SUBCOAL;MAINCHP;pecoal;seel;coalchp;-1;
SUBCOAL;MAINCHP;pecoal;sehe;coalchp;-1;
SUBCOAL;MAINELEC;pecoal;seel;pc;-1;
SUBCOAL;MAINHEAT;pecoal;sehe;coalhp;-1;
SUBCOAL;NONENUSE;sesofos;fesoi;tdfossoi;1;
SUBCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;
SUBCOAL;RAIL;sesofos;fesoi;tdfossoi;1;
SUBCOAL;RESIDENT;sesofos;fesob;tdfossob;1;
SUBCOAL;TBKB;pecoal;sesofos;coaltr;-1;
SUBCOAL;TBLASTFUR;sesofos;fesoi;tdfossoi;-1;
SUBCOAL;TBLASTFUR;pecoal;sesofos;coaltr;-1;
SUBCOAL;TCOKEOVS;pecoal;sesofos;coaltr;-1;
SUBCOAL;TFC;pecoal;sesofos;coaltr;1;
SUBCOAL;TOTIND;sesofos;fesoi;tdfossoi;1;
SUBCOAL;TPATFUEL;pecoal;sesofos;coaltr;-1;
WHITESP;AGRICULT;seliqfos;fehoi;tdfoshoi;1;
WHITESP;AUTOELEC;peoil;seel;dot;-1;
WHITESP;AVBUNK;seliqfos;fedie;tdfosdie;-1;
WHITESP;AVBUNK;peoil;seliqfos;refliq;-1;
WHITESP;COMMPUB;seliqfos;fehob;tdfoshob;1;
WHITESP;DISTLOSS;peoil;seliqfos;refliq;-1;
WHITESP;DOMESAIR;seliqfos;fedie;tdfosdie;1;
WHITESP;DOMESNAV;seliqfos;fedie;tdfosdie;1;
WHITESP;EBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
WHITESP;ECOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
WHITESP;EMINES;peoil;pecoal;d_oil2coal;-1;
WHITESP;EOILGASEX;peoil;peog;d_oil2og;-1;
WHITESP;EPOWERPLT;peoil;seel;dot;-1;
WHITESP;FISHING;seliqfos;fehoi;tdfoshoi;1;
WHITESP;MAINELEC;peoil;seel;dot;-1;
WHITESP;MARBUNK;peoil;seliqfos;refliq;-1;
WHITESP;MARBUNK;seliqfos;fedie;tdfosdie;-1;
WHITESP;NONENUSE;seliqfos;fehoi;tdfoshoi;1;
WHITESP;ONONSPEC;seliqfos;fehob;tdfoshob;1;
WHITESP;PIPELINE;seliqfos;fedie;tdfosdie;1;
WHITESP;RAIL;seliqfos;fedie;tdfosdie;1;
WHITESP;RESIDENT;seliqfos;fehob;tdfoshob;1;
